,e_idx,x,y,z
300,6.0,0.6660786867141724,0.8348539471626282,0.15979014337062836
301,7.0,2.2962000370025635,0.23738253116607666,0.9132747054100037
302,8.0,1.4980145692825317,2.179934501647949,3.110081195831299
303,9.0,0.6706202030181885,1.150962471961975,0.7195023894309998
304,10.0,1.2875529527664185,1.0833163261413574,1.0628553628921509
305,11.0,0.2191905528306961,3.8527612686157227,0.9622032046318054
306,12.0,0.6815744638442993,0.8837957978248596,0.5583522319793701
307,13.0,0.5875706076622009,0.8381809592247009,0.2953048348426819
308,0.0,3.0290307998657227,1.6865195035934448,2.6886801719665527
309,1.0,2.9636614322662354,2.484441041946411,2.1184141635894775
310,2.0,0.2746579647064209,1.3378546237945557,1.0057934522628784
311,3.0,3.0473482608795166,0.09545877575874329,3.4148504734039307
312,4.0,0.632140576839447,3.676103353500366,1.6191786527633667
313,5.0,1.4879679679870605,2.693895101547241,1.1323750019073486
314,6.0,3.739400625228882,3.0992209911346436,0.7063855528831482
315,7.0,0.3163820207118988,2.8806681632995605,2.598994731903076
316,8.0,2.3475589752197266,2.1550347805023193,3.173311233520508
317,9.0,1.6993353366851807,3.5341298580169678,3.72704815864563
318,10.0,0.2451363056898117,1.8275760412216187,3.6526529788970947
319,11.0,1.4655365943908691,0.5662983655929565,2.7042040824890137
320,12.0,1.6524544954299927,1.6322567462921143,1.1544886827468872
321,13.0,3.5421340465545654,3.833601951599121,1.9060001373291016
322,0.0,1.1726269721984863,1.050286889076233,0.45069175958633423
323,1.0,0.9181992411613464,1.0003551244735718,1.7272125482559204
324,2.0,1.528182864189148,1.3601311445236206,0.8814274668693542
325,3.0,3.111802816390991,0.25247007608413696,3.5603907108306885
326,4.0,0.9121676087379456,0.6528757214546204,0.9656242728233337
327,5.0,0.8246052861213684,1.5153082609176636,0.3797752857208252
328,6.0,1.3410996198654175,1.3921462297439575,0.6519959568977356
329,7.0,1.1860102415084839,2.1054494380950928,0.5496498346328735
330,8.0,1.4323647022247314,1.4190657138824463,0.4615144431591034
331,9.0,1.0267319679260254,1.3355165719985962,0.3040284216403961
332,10.0,1.0087382793426514,3.1062848567962646,0.05938711389899254
333,11.0,1.4250646829605103,1.235204815864563,0.5732622146606445
334,12.0,1.5680077075958252,0.27605628967285156,0.7864000201225281
335,13.0,1.0422484874725342,1.0963194370269775,1.026262640953064
336,0.0,3.7604308128356934,0.45988067984580994,1.7630447149276733
337,1.0,1.9582759141921997,3.261700391769409,3.0171961784362793
338,2.0,2.7923755645751953,2.0864524841308594,0.8222633600234985
339,3.0,2.597125291824341,3.451002597808838,0.33472147583961487
340,4.0,0.8241620659828186,3.144256830215454,1.975871205329895
341,5.0,0.859530508518219,0.8828133344650269,0.8976699113845825
342,6.0,0.46095073223114014,3.1833412647247314,3.4392948150634766
343,7.0,0.14178018271923065,2.066585063934326,2.1983323097229004
344,8.0,0.9957906603813171,3.197570323944092,0.6091634631156921
345,9.0,2.754631996154785,0.8875116109848022,0.5702652335166931
346,10.0,0.2848674952983856,1.2292978763580322,3.631471633911133
347,11.0,0.05411209166049957,3.563826560974121,2.8951170444488525
348,12.0,2.2486677169799805,0.4138164520263672,2.2435152530670166
349,13.0,1.6166890859603882,2.2244069576263428,2.4080052375793457
350,0.0,0.009618565440177917,2.4514899253845215,1.5547887086868286
351,1.0,0.5866382718086243,2.9064972400665283,1.934139370918274
352,2.0,1.1618003845214844,0.8432259559631348,2.187483787536621
353,3.0,1.1941152811050415,1.1113712787628174,0.6604400873184204
354,4.0,0.13126404583454132,2.8019347190856934,3.348543405532837
355,5.0,0.6075836420059204,3.603530168533325,0.8398839831352234
356,6.0,2.649538993835449,0.4232484698295593,3.663668632507324
357,7.0,2.498786211013794,2.952282190322876,3.463205575942993
358,8.0,3.0359935760498047,2.257948875427246,2.1807849407196045
359,9.0,0.15229694545269012,1.146884799003601,0.698744535446167
360,10.0,2.7374861240386963,0.6493597626686096,0.5472621321678162
361,11.0,0.26455631852149963,0.0825342983007431,2.037214517593384
362,12.0,1.1701432466506958,3.206512689590454,0.6594405174255371
363,13.0,3.796328067779541,0.27755099534988403,1.1348636150360107
364,0.0,2.307809352874756,3.5995490550994873,2.882626533508301
365,1.0,2.7854559421539307,3.2210612297058105,3.1875524520874023
366,2.0,1.9358996152877808,1.338280200958252,0.8398840427398682
367,3.0,3.8835642337799072,0.4332412779331207,0.552821159362793
368,4.0,0.7347167134284973,1.1748945713043213,3.706005573272705
369,5.0,1.796676516532898,1.1650465726852417,3.1400325298309326
370,6.0,3.6553850173950195,0.8934293389320374,2.404061794281006
371,7.0,0.6614342331886292,3.2056140899658203,1.1864477396011353
372,8.0,1.894701600074768,0.19086891412734985,0.841930627822876
373,9.0,0.5358147025108337,2.822190046310425,3.0801167488098145
374,10.0,2.213954448699951,2.6902966499328613,1.9231603145599365
375,11.0,0.08315404504537582,2.581545114517212,0.13748222589492798
376,12.0,0.36630430817604065,3.4202487468719482,2.0606205463409424
377,13.0,0.9767341613769531,1.3606700897216797,1.1952036619186401
378,0.0,0.6952153444290161,3.334961414337158,3.0642707347869873
379,1.0,0.3679946959018707,2.0215606689453125,0.7310279607772827
380,2.0,3.4447760581970215,3.7067506313323975,0.6592729091644287
381,3.0,1.9589868783950806,2.150343179702759,1.0863494873046875
382,4.0,3.2815234661102295,1.934822916984558,0.25649645924568176
383,5.0,3.515127182006836,0.0966884195804596,2.216140031814575
384,6.0,1.3639755249023438,0.6344131827354431,1.9089220762252808
385,7.0,1.144543170928955,1.5747870206832886,3.166456460952759
386,8.0,2.4578447341918945,0.07215701043605804,2.3795926570892334
387,9.0,0.8189218044281006,2.8917713165283203,1.0009483098983765
388,10.0,3.5033702850341797,0.7804898619651794,0.5431762933731079
389,11.0,1.8990427255630493,3.0058507919311523,0.31903037428855896
390,12.0,3.1513712406158447,3.2933363914489746,3.156156539916992
391,13.0,3.5989673137664795,2.04408597946167,2.633833646774292
392,0.0,0.12374239414930344,3.055537700653076,0.0826181024312973
393,1.0,0.24340586364269257,0.2883966863155365,2.9207396507263184
394,2.0,1.2996368408203125,0.7800220251083374,0.570323646068573
395,3.0,1.5896705389022827,0.7138493061065674,0.42619964480400085
396,4.0,1.0691792964935303,0.8778585195541382,0.8365990519523621
397,5.0,1.176423192024231,0.800812304019928,1.0020250082015991
398,6.0,1.7887099981307983,0.2891899347305298,0.9353235363960266
399,7.0,0.24315041303634644,0.5170773863792419,0.3214524984359741
400,8.0,1.0286030769348145,1.1196198463439941,0.28874003887176514
401,9.0,1.07466721534729,0.7690030932426453,0.7838572859764099
402,10.0,1.0166549682617188,0.9223819971084595,0.9221683144569397
403,11.0,1.1032241582870483,0.649869978427887,0.27479735016822815
404,12.0,1.1657555103302002,0.40523460507392883,1.0163644552230835
405,13.0,1.2710837125778198,0.9060559272766113,0.929980993270874
406,0.0,0.19205528497695923,3.499894618988037,1.096327543258667
407,1.0,3.4673678874969482,0.5189688801765442,2.757641553878784
408,2.0,1.6207667589187622,3.850062370300293,0.6384059190750122
409,3.0,0.8348560929298401,3.4760489463806152,1.466404914855957
410,4.0,0.6262571811676025,0.33121952414512634,0.7109200358390808
411,5.0,3.089871883392334,2.7560272216796875,2.8941831588745117
412,6.0,3.016157388687134,1.933051347732544,3.3858988285064697
413,7.0,0.8590774536132812,3.7927868366241455,1.1341421604156494
414,8.0,1.2578182220458984,1.3727293014526367,1.000650405883789
415,9.0,0.6452469825744629,0.3810010254383087,1.4751945734024048
416,10.0,1.0120306015014648,0.06102348119020462,3.6324446201324463
417,11.0,0.02996508590877056,3.8527233600616455,0.960840106010437
418,12.0,1.8212708234786987,2.5896360874176025,2.3363471031188965
419,13.0,0.4997818171977997,0.9185883402824402,0.2118585705757141
420,0.0,1.8511674404144287,3.429874897003174,3.2355663776397705
421,1.0,1.2746410369873047,2.2254977226257324,2.9854025840759277
422,2.0,0.5275394320487976,0.1820041835308075,0.6822836995124817
423,3.0,0.40965962409973145,0.4661228060722351,0.11423108726739883
424,4.0,0.8658621311187744,0.32639068365097046,0.2854447364807129
425,5.0,1.2469093799591064,0.1979781538248062,3.6113169193267822
426,6.0,0.7726112008094788,0.11586112529039383,3.4467689990997314
427,7.0,0.501510500907898,0.3628574311733246,0.31719931960105896
428,8.0,0.9625151753425598,0.44041919708251953,0.5430440902709961
429,9.0,0.4709826409816742,0.5450878739356995,0.5355618596076965
430,10.0,0.783419668674469,0.3947869539260864,0.394223690032959
431,11.0,0.8770236372947693,0.9177120923995972,0.7226039171218872
